Student ID,Gender,Race/Ethnicity,Parental Education,Lunch Type,Test Preparation,Study Time per Week,Daily Sleep Duration,Math Score,Reading Score,Writing Score,School Type,Internet Access
933,male,group E,high school,standard,False,11.1,10.0,98.0,51.0,92.0,international,True
934,male,group E,associate degree,standard,True,14.3,6.9,100.0,64.0,62.0,public,True
935,male,group D,high school,standard,True,6.5,8.7,43.0,71.0,60.0,public,True
936,male,group B,master degree,standard,True,11.4,7.5,72.0,54.0,77.0,public,True
937,female,group C,,free/reduced,True,8.4,7.9,35.0,61.0,76.0,private,True
938,male,group C,bachelor degree,free/reduced,False,12.4,7.0,86.0,,60.0,public,True
939,male,group B,associate degree,standard,True,9.2,9.1,68.0,67.0,57.0,public,True
940,male,group E,bachelor degree,standard,False,6.6,9.2,66.0,73.0,58.0,private,True
941,female,group A,some college,standard,True,7.7,9.8,56.0,82.0,79.0,public,False
942,male,group B,associate degree,free/reduced,True,4.0,7.9,66.0,76.0,68.0,public,False
943,female,group E,some college,standard,False,7.1,6.4,82.0,,87.0,private,True
944,female,group C,high school,free/reduced,False,5.2,6.4,64.0,30.0,69.0,private,True
945,female,group B,high school,standard,True,7.0,9.3,51.0,100.0,97.0,public,True
946,male,group B,,free/reduced,False,7.5,8.2,69.0,,69.0,public,True
947,female,group A,high school,standard,False,11.9,8.1,55.0,54.0,76.0,international,True
948,female,group E,bachelor degree,free/reduced,False,13.1,4.5,100.0,57.0,72.0,public,True
949,female,group A,high school,standard,True,12.1,7.0,62.0,82.0,73.0,public,False
950,male,group D,associate degree,standard,False,4.9,6.9,70.0,67.0,76.0,public,
951,female,group B,master degree,standard,True,6.0,4.2,69.0,58.0,65.0,private,True
952,female,group A,associate degree,standard,True,12.8,9.1,58.0,88.0,84.0,private,True
953,female,group D,associate degree,free/reduced,False,13.0,8.8,45.0,95.0,,public,True
954,female,group C,some college,standard,True,14.2,8.2,46.0,68.0,70.0,public,True
955,male,group A,master degree,free/reduced,True,5.3,6.1,69.0,52.0,92.0,public,True
956,female,group C,master degree,standard,True,10.1,7.4,66.0,54.0,,public,False
957,female,group E,bachelor degree,standard,False,10.5,8.7,55.0,61.0,66.0,private,True
958,male,group A,master degree,free/reduced,False,8.8,6.4,76.0,42.0,96.0,public,True
959,male,group B,associate degree,free/reduced,True,1.6,6.2,58.0,76.0,70.0,public,True
960,female,group C,,free/reduced,False,9.4,7.4,82.0,,66.0,public,True
961,female,group C,bachelor degree,free/reduced,False,9.8,6.2,54.0,71.0,66.0,public,True
962,male,group E,some college,standard,True,3.8,6.9,64.0,66.0,71.0,public,
963,male,group A,associate degree,standard,False,12.2,7.3,69.0,65.0,97.0,public,True
964,female,group B,,standard,True,8.0,7.4,59.0,64.0,76.0,public,True
965,female,group D,some college,standard,True,18.4,9.6,86.0,63.0,54.0,private,True
966,male,group D,high school,standard,False,4.4,6.7,61.0,66.0,79.0,public,True
967,female,group D,high school,free/reduced,False,8.0,5.7,85.0,,69.0,private,True
968,male,group B,some college,free/reduced,True,12.3,8.5,84.0,73.0,81.0,public,True
969,male,group B,some college,standard,False,20.8,6.3,75.0,71.0,77.0,public,True
970,female,group E,high school,free/reduced,False,9.9,7.9,94.0,55.0,98.0,public,True
971,female,group B,some college,free/reduced,True,7.6,3.2,90.0,82.0,59.0,public,True
972,male,group A,associate degree,free/reduced,False,10.5,5.1,66.0,71.0,82.0,public,True
973,male,group A,some college,free/reduced,False,10.0,6.4,70.0,80.0,100.0,private,True
974,female,group B,,standard,False,11.6,8.4,65.0,34.0,77.0,public,True
975,male,group E,bachelor degree,standard,True,10.3,4.0,67.0,69.0,62.0,private,True
976,male,group E,,standard,True,11.3,5.7,90.0,59.0,49.0,public,True
977,female,group B,bachelor degree,free/reduced,False,18.8,7.8,70.0,88.0,,public,False
978,female,group C,high school,standard,False,8.6,7.3,66.0,89.0,60.0,international,True
979,male,group C,,standard,False,7.9,7.1,88.0,71.0,49.0,public,True
980,male,group E,some college,standard,False,0.0,4.1,78.0,50.0,76.0,public,True
981,female,group C,bachelor degree,free/reduced,False,7.8,6.0,94.0,90.0,76.0,public,False
982,female,group B,master degree,standard,False,13.1,5.5,76.0,72.0,52.0,public,True
983,female,group D,master degree,standard,False,15.7,6.3,55.0,73.0,70.0,public,True
984,male,group B,some college,standard,False,7.4,5.7,88.0,58.0,73.0,public,True
985,male,group B,some college,standard,True,8.4,,60.0,77.0,55.0,private,True
986,male,group D,associate degree,standard,False,12.1,7.0,45.0,77.0,69.0,public,True
987,male,group E,high school,standard,False,7.0,9.6,91.0,65.0,79.0,private,True
988,male,group C,,,False,12.9,9.8,57.0,79.0,89.0,public,True
989,male,group B,high school,standard,True,10.3,6.5,46.0,68.0,67.0,public,
990,female,group B,associate degree,free/reduced,True,6.2,4.6,55.0,79.0,95.0,public,
991,male,group D,high school,free/reduced,False,12.1,,79.0,66.0,91.0,private,True
992,male,group E,some college,standard,True,8.0,6.3,59.0,72.0,76.0,public,False
993,female,group B,high school,standard,True,16.2,7.4,56.0,,89.0,public,True
994,male,group D,bachelor degree,free/reduced,False,0.3,7.6,69.0,93.0,82.0,public,True
995,male,group B,bachelor degree,free/reduced,False,8.5,,74.0,79.0,78.0,public,True
996,female,group B,high school,free/reduced,False,9.7,7.6,46.0,80.0,,public,True
997,male,group E,master degree,standard,False,3.4,5.3,67.0,62.0,100.0,public,True
998,female,group B,,standard,True,13.5,6.0,77.0,73.0,,public,True
999,male,group E,bachelor degree,standard,False,12.5,,83.0,66.0,69.0,public,True
1000,female,group C,master degree,standard,True,13.6,6.8,77.0,75.0,78.0,public,True
1001,male,group E,associate degree,free/reduced,True,16.8,8.4,86.0,86.0,81.0,public,
1002,male,group E,bachelor degree,free/reduced,False,6.6,8.0,80.0,100.0,71.0,private,True
1003,female,group C,associate degree,standard,False,11.5,6.5,62.0,50.0,62.0,public,True
1004,male,group C,bachelor degree,standard,False,14.7,6.4,81.0,75.0,48.0,public,False
1005,male,group E,some college,standard,False,7.1,7.9,78.0,62.0,75.0,public,True
1006,male,group E,high school,standard,True,10.0,6.2,76.0,59.0,55.0,public,True
1007,female,group C,,standard,False,14.2,7.9,66.0,51.0,56.0,public,False
1008,male,group B,some college,free/reduced,False,6.7,6.5,92.0,68.0,85.0,private,True
1009,male,group E,high school,standard,True,16.8,4.3,83.0,77.0,57.0,private,True
1010,female,group A,associate degree,standard,True,10.3,7.8,69.0,60.0,71.0,public,True
1011,male,group B,high school,standard,False,4.0,9.7,79.0,50.0,67.0,public,True
1012,male,group E,some college,standard,False,20.5,8.6,68.0,75.0,100.0,public,True
1013,female,group C,high school,standard,False,12.6,8.0,38.0,89.0,83.0,private,True
1014,female,group B,high school,standard,True,13.9,7.7,80.0,65.0,81.0,public,True
1015,female,group A,bachelor degree,standard,True,6.7,7.3,74.0,100.0,63.0,public,True
1016,female,group D,high school,free/reduced,False,,4.0,43.0,,63.0,private,False
1017,female,group D,,free/reduced,False,4.8,6.0,64.0,59.0,,private,True
1018,female,group B,high school,standard,True,13.7,,74.0,75.0,89.0,public,True
1019,male,group A,some college,standard,False,,5.8,74.0,78.0,70.0,public,True
1020,female,group B,some college,standard,True,7.4,4.9,62.0,,74.0,private,True
1021,male,group D,associate degree,free/reduced,True,8.0,5.6,88.0,70.0,72.0,public,False
1022,male,group D,associate degree,standard,True,12.5,8.5,39.0,72.0,67.0,private,True
1023,male,group D,some college,standard,False,6.6,6.8,84.0,65.0,100.0,private,True
1024,male,group A,associate degree,standard,False,11.9,8.4,68.0,64.0,78.0,international,True
1025,female,group D,master degree,standard,False,,7.1,50.0,76.0,74.0,private,True
1026,male,group C,associate degree,standard,False,8.1,7.7,81.0,63.0,71.0,public,True
1027,male,group B,high school,standard,True,10.5,,66.0,66.0,81.0,public,True
1028,female,group C,,,False,6.4,7.9,74.0,68.0,58.0,public,True
1029,female,group D,bachelor degree,free/reduced,True,,9.5,73.0,89.0,,public,
1030,female,group D,some college,free/reduced,True,15.5,7.1,61.0,96.0,59.0,public,True
1031,female,group B,some college,standard,False,5.1,4.4,51.0,71.0,54.0,public,True
1032,male,group D,some college,free/reduced,False,,,48.0,73.0,59.0,public,True
1033,male,group C,high school,standard,True,19.5,8.3,37.0,81.0,66.0,public,False
1034,male,group E,high school,standard,False,12.8,8.7,64.0,65.0,70.0,public,True
1035,male,group B,bachelor degree,free/reduced,False,6.9,,89.0,90.0,59.0,private,True
1036,male,group D,associate degree,standard,False,2.8,7.1,70.0,68.0,65.0,private,True
1037,male,group B,master degree,standard,False,5.8,5.3,68.0,43.0,,public,True
1038,male,group E,some college,standard,False,,7.5,69.0,71.0,78.0,public,True
1039,female,group D,master degree,free/reduced,True,3.4,,58.0,80.0,70.0,private,False
1040,male,group C,bachelor degree,standard,True,12.2,8.2,50.0,44.0,85.0,public,True
1041,male,group C,,standard,True,17.1,8.3,77.0,77.0,88.0,private,True
1042,female,group C,associate degree,standard,False,10.3,8.5,74.0,78.0,63.0,public,True
1043,male,group E,high school,standard,True,20.0,6.1,45.0,68.0,,public,True
1044,female,group D,some college,standard,True,9.6,6.5,77.0,68.0,53.0,public,False
1045,female,group C,bachelor degree,standard,False,8.7,,73.0,53.0,96.0,public,True
1046,female,group E,bachelor degree,standard,False,8.1,6.2,77.0,52.0,,public,True
1047,female,group D,some college,standard,True,,8.1,73.0,63.0,55.0,private,True
1048,male,group C,high school,standard,False,16.1,7.9,72.0,86.0,75.0,public,True
1049,male,group C,high school,standard,False,3.7,,78.0,55.0,78.0,public,True
1050,male,group E,,standard,True,10.1,7.2,73.0,65.0,,international,False
1051,male,group E,master degree,standard,False,12.1,,70.0,51.0,64.0,public,True
1052,female,group B,high school,free/reduced,True,14.7,9.1,44.0,65.0,74.0,public,True
1053,female,group C,associate degree,standard,True,11.2,6.7,56.0,48.0,66.0,public,True
1054,female,group A,associate degree,free/reduced,True,8.3,7.6,68.0,92.0,66.0,public,True
1055,male,group E,some college,standard,True,8.8,4.0,59.0,55.0,,public,True
1056,female,group C,associate degree,free/reduced,True,15.3,7.6,81.0,58.0,66.0,public,True
1057,female,group B,bachelor degree,standard,True,,8.6,60.0,80.0,77.0,public,True
1058,female,group C,bachelor degree,,True,4.5,6.1,69.0,84.0,73.0,private,True
1059,female,group C,associate degree,standard,True,0.0,8.2,100.0,75.0,85.0,public,True
1060,female,group D,associate degree,free/reduced,False,9.6,7.0,76.0,60.0,79.0,public,True
1061,male,group E,bachelor degree,standard,True,11.7,7.8,64.0,65.0,85.0,public,True
1062,male,group A,associate degree,standard,True,11.3,7.8,91.0,66.0,83.0,public,
1063,female,group E,,standard,True,10.4,7.6,58.0,75.0,93.0,public,True
1064,male,group C,master degree,standard,False,2.9,9.0,73.0,74.0,54.0,public,True
1065,female,group A,bachelor degree,standard,False,12.9,6.8,69.0,83.0,47.0,public,True
1066,male,group B,high school,free/reduced,False,16.2,7.3,56.0,,74.0,public,True
1067,female,group D,bachelor degree,standard,True,,6.2,77.0,69.0,67.0,public,True
1068,male,group A,bachelor degree,standard,True,7.2,7.1,44.0,68.0,86.0,private,True
1069,female,group E,associate degree,standard,True,13.6,7.4,82.0,71.0,64.0,private,True
1070,male,group E,high school,standard,True,7.2,7.6,84.0,96.0,56.0,public,True
1071,male,group E,high school,free/reduced,False,,7.9,71.0,64.0,62.0,public,True
1072,female,group B,bachelor degree,free/reduced,False,0.6,5.7,48.0,,73.0,private,True
1073,male,group C,high school,standard,False,7.5,7.9,88.0,100.0,,public,
1074,male,group C,bachelor degree,free/reduced,True,13.4,8.1,70.0,,70.0,private,True
1075,male,group D,,free/reduced,True,14.6,6.4,57.0,,63.0,public,False
1076,male,group C,bachelor degree,free/reduced,False,9.9,6.8,58.0,75.0,77.0,private,
1077,male,group D,high school,free/reduced,True,5.7,5.0,90.0,63.0,81.0,public,True
1078,female,group E,high school,free/reduced,False,,9.9,65.0,67.0,62.0,public,True
1079,female,group B,bachelor degree,standard,False,10.4,5.9,60.0,75.0,51.0,public,True
1080,male,group B,high school,standard,True,15.0,8.5,55.0,73.0,85.0,international,True
1081,female,group E,,standard,True,16.5,7.7,94.0,88.0,49.0,international,True
1082,male,group B,bachelor degree,standard,False,7.1,8.7,77.0,100.0,80.0,public,True
1083,male,group E,bachelor degree,standard,True,7.7,9.2,80.0,93.0,96.0,public,True
1084,female,group B,associate degree,standard,False,13.2,,69.0,86.0,74.0,public,True
1085,female,group C,high school,free/reduced,True,,8.6,66.0,64.0,63.0,public,True
1086,male,group E,some college,free/reduced,False,6.8,8.2,55.0,68.0,87.0,private,True
1087,male,group E,some college,standard,False,,9.1,57.0,92.0,70.0,private,True
1088,male,group A,bachelor degree,standard,False,6.8,8.4,66.0,92.0,60.0,private,True
1089,male,group A,bachelor degree,free/reduced,False,,7.6,83.0,58.0,82.0,private,True
1090,female,group D,high school,standard,False,4.3,5.8,95.0,90.0,79.0,public,True
1091,male,group B,some college,standard,False,5.8,6.6,75.0,80.0,47.0,public,True
1092,female,group A,bachelor degree,standard,False,10.0,7.6,93.0,67.0,81.0,public,False
1093,female,group B,high school,standard,False,8.6,6.1,67.0,71.0,83.0,public,True
1094,female,group A,high school,standard,True,9.3,7.6,64.0,73.0,60.0,public,True
1095,male,group E,some college,free/reduced,False,10.1,5.4,75.0,51.0,86.0,public,True
1096,female,group D,,free/reduced,True,11.3,5.6,96.0,66.0,62.0,public,True
1097,male,group E,associate degree,free/reduced,False,13.0,6.4,57.0,,84.0,public,True
1098,male,group C,associate degree,standard,False,,7.1,61.0,50.0,85.0,private,True
1099,female,group A,some college,standard,True,8.2,8.9,50.0,62.0,84.0,public,
1100,female,group D,,free/reduced,True,19.2,7.7,89.0,90.0,61.0,public,True
1101,female,group B,associate degree,standard,False,8.8,8.5,51.0,86.0,64.0,public,True
1102,female,group D,bachelor degree,standard,False,8.1,8.2,51.0,72.0,77.0,public,True
1103,female,group E,some college,free/reduced,False,15.5,7.9,80.0,80.0,53.0,public,True
1104,male,group A,some college,free/reduced,True,12.7,4.2,86.0,68.0,91.0,private,True
1105,male,group A,bachelor degree,standard,True,8.3,5.5,63.0,87.0,61.0,public,True
1106,male,group C,some college,standard,False,15.3,8.3,70.0,67.0,54.0,public,True
1107,female,group D,some college,free/reduced,True,14.4,7.1,44.0,58.0,83.0,public,True
1108,male,group C,associate degree,standard,False,8.0,8.6,71.0,67.0,69.0,public,
1109,male,group C,bachelor degree,standard,True,16.6,6.7,61.0,71.0,80.0,public,True
1110,male,group A,some college,free/reduced,True,12.4,5.5,76.0,56.0,59.0,public,True
1111,male,group C,high school,standard,True,8.6,10.0,63.0,75.0,70.0,public,True
1112,female,group B,some college,standard,True,9.1,,83.0,70.0,50.0,private,True
1113,male,group C,some college,standard,False,15.8,7.4,39.0,67.0,76.0,public,True
1114,female,group E,some college,standard,False,15.0,5.2,68.0,70.0,68.0,private,False
1115,female,group B,some college,free/reduced,True,,5.8,52.0,25.0,61.0,public,True
1116,male,group E,some college,,True,10.0,5.1,79.0,37.0,87.0,public,False
1117,female,group E,associate degree,standard,False,6.5,4.2,82.0,77.0,64.0,private,True
1118,male,group B,some college,free/reduced,False,13.7,5.0,62.0,53.0,84.0,international,True
1119,female,group A,bachelor degree,free/reduced,False,6.2,8.3,52.0,45.0,71.0,international,True
1120,male,group C,associate degree,standard,True,10.1,6.6,70.0,43.0,77.0,public,True
1121,male,group B,master degree,free/reduced,True,6.4,,50.0,42.0,59.0,public,True
1122,female,group A,,standard,True,3.0,8.2,79.0,59.0,69.0,private,True
1123,male,group E,,standard,False,,,66.0,53.0,83.0,public,True
1124,male,group C,master degree,standard,True,14.3,8.1,48.0,90.0,72.0,public,True
1125,male,group E,bachelor degree,free/reduced,True,15.5,5.4,83.0,69.0,88.0,public,True
1126,male,group A,bachelor degree,standard,True,17.0,7.2,53.0,74.0,100.0,public,True
1127,male,group A,associate degree,standard,True,11.5,8.0,54.0,47.0,54.0,public,True
1128,female,group B,some college,free/reduced,True,11.6,10.4,61.0,56.0,58.0,public,True
1129,female,group C,master degree,free/reduced,False,9.5,5.9,67.0,77.0,56.0,international,True
1130,female,group E,associate degree,standard,False,9.1,7.5,90.0,73.0,73.0,public,True
1131,female,group C,bachelor degree,standard,True,14.0,7.3,81.0,96.0,53.0,public,True
1132,female,group C,high school,free/reduced,False,5.8,7.9,53.0,78.0,67.0,private,True
1133,female,group C,associate degree,free/reduced,False,4.2,7.6,63.0,27.0,76.0,public,True
